,Date,Polarity Score(Scaled),Polarity Score(Unscaled),Label
1727,2015-06-19,-1.13265,-0.99999285,0
1728,2015-06-22,0.96550435,0.99762106,1
1729,2015-06-23,0.9418995,0.9751473,1
1730,2015-06-24,-1.1223377,-0.99017465,0
1731,2015-06-25,-1.1298418,-0.9973192,0
1732,2015-06-26,0.15207279,0.22316796,1
1733,2015-06-29,-1.1326574,-0.9999998,0
1734,2015-06-30,0.9401062,0.97344,1
1735,2015-07-01,0.56099874,0.61249876,1
1736,2015-07-02,-0.9490743,-0.82521385,0
1737,2015-07-06,-1.1066444,-0.97523344,0
1738,2015-07-07,0.96458185,0.9967428,1
1739,2015-07-08,-1.0590667,-0.92993546,0
1740,2015-07-09,0.9679983,0.9999955,1
1741,2015-07-10,0.9613684,0.9936833,1
1742,2015-07-13,0.95283854,0.9855622,1
1743,2015-07-14,0.96662176,0.99868494,1
1744,2015-07-15,-1.1047121,-0.9733936,0
1745,2015-07-16,0.9600685,0.9924457,1
1746,2015-07-17,-1.1032573,-0.9720086,0
1747,2015-07-20,0.89831597,0.9336523,1
1748,2015-07-21,-1.1124829,-0.9807921,0
1749,2015-07-22,-1.1239175,-0.9916787,0
1750,2015-07-23,-1.119393,-0.987371,0
1751,2015-07-24,-1.0639586,-0.934593,0
1752,2015-07-27,-1.1319662,-0.9993418,0
1753,2015-07-28,0.9375588,0.9710147,1
1754,2015-07-29,0.7977129,0.83786994,1
1755,2015-07-30,-1.1226777,-0.99049836,0
1756,2015-07-31,-1.1326222,-0.9999664,0
1757,2015-08-03,-1.1222124,-0.99005544,0
1758,2015-08-04,-1.1304954,-0.9979415,0
1759,2015-08-05,-1.1223079,-0.9901463,0
1760,2015-08-06,-1.1268054,-0.9944283,0
1761,2015-08-07,-1.132648,-0.99999094,0
1762,2015-08-10,0.91362715,0.94822973,1
1763,2015-08-11,-1.1311496,-0.9985643,0
1764,2015-08-12,-0.36849535,-0.2724553,0
1765,2015-08-13,0.91115844,0.94587934,1
1766,2015-08-14,0.77404404,0.8153353,1
1767,2015-08-17,0.9654341,0.9975542,1
1768,2015-08-18,-1.116673,-0.9847814,0
1769,2015-08-19,-1.0983412,-0.967328,0
1770,2015-08-20,-1.0458966,-0.9173966,0
1771,2015-08-21,-1.1001612,-0.96906084,0
1772,2015-08-24,-1.1325756,-0.99992204,0
1773,2015-08-25,-1.1326427,-0.99998593,0
1774,2015-08-26,0.96063715,0.9929871,1
1775,2015-08-27,0.9602756,0.9926429,1
1776,2015-08-28,-1.1201856,-0.9881256,0
1777,2015-08-31,-0.76258415,-0.64766,0
1778,2015-09-01,-1.0998424,-0.96875733,0
1779,2015-09-02,0.9585809,0.9910294,1
1780,2015-09-03,0.7600421,0.8020042,1
1781,2015-09-04,-1.1232595,-0.9910523,0
1782,2015-09-08,0.959823,0.992212,1
1783,2015-09-09,-1.1274785,-0.9950691,0
1784,2015-09-10,0.5938904,0.6438143,1
1785,2015-09-11,0.7210324,0.76486385,1
1786,2015-09-14,-1.1326575,-1.0,0
1787,2015-09-15,0.9679535,0.99995285,1
1788,2015-09-16,0.9265309,0.96051514,1
1789,2015-09-17,-1.1134624,-0.98172474,0
1790,2015-09-18,-1.1323756,-0.99973154,0
1791,2015-09-21,0.73215663,0.77545506,1
1792,2015-09-22,-1.1326555,-0.99999803,0
1793,2015-09-23,-1.1324637,-0.9998154,0
1794,2015-09-24,-1.1307719,-0.9982047,0
1795,2015-09-25,0.9621344,0.9944126,1
1796,2015-09-28,-1.1322457,-0.9996079,0
1797,2015-09-29,0.8014211,0.84140044,1
1798,2015-09-30,0.9661105,0.9981982,1
1799,2015-10-01,-1.123563,-0.99134135,0
1800,2015-10-02,0.7067437,0.75125986,1
1801,2015-10-05,0.9471325,0.9801296,1
1802,2015-10-06,0.96794987,0.9999494,1
1803,2015-10-07,0.96790403,0.99990577,1
1804,2015-10-08,0.9543249,0.98697734,1
1805,2015-10-09,0.94211763,0.975355,1
1806,2015-10-12,0.9671815,0.99921787,1
1807,2015-10-13,-1.1320715,-0.99944204,0
1808,2015-10-14,-1.0508475,-0.92211014,0
1809,2015-10-15,0.954721,0.9873544,1
1810,2015-10-16,0.96491486,0.9970598,1
1811,2015-10-19,0.8842338,0.9202449,1
1812,2015-10-20,-1.1326575,-1.0,0
1813,2015-10-21,-1.1326575,-1.0,0
1814,2015-10-22,0.9405686,0.97388023,1
1815,2015-10-23,0.933074,0.9667447,1
1816,2015-10-26,-1.1297327,-0.9972154,0
1817,2015-10-27,-1.1174864,-0.98555577,0
1818,2015-10-28,0.9416038,0.9748658,1
1819,2015-10-29,-1.1326011,-0.9999463,0
1820,2015-10-30,-1.1326562,-0.9999988,0
1821,2015-11-02,0.962303,0.9945731,1
1822,2015-11-03,0.9660473,0.998138,1
1823,2015-11-04,-1.131186,-0.998599,0
1824,2015-11-05,-1.1326418,-0.999985,0
1825,2015-11-06,0.87428343,0.9107713,1
1826,2015-11-09,-1.1326522,-0.9999948,0
1827,2015-11-10,0.6650355,0.71155024,1
1828,2015-11-11,-1.0635434,-0.9341977,0
1829,2015-11-12,-1.1250054,-0.9927145,0
1830,2015-11-13,-1.1311826,-0.9985957,0
1831,2015-11-16,0.96262956,0.994884,1
1832,2015-11-17,0.9633059,0.995528,1
1833,2015-11-18,0.94338405,0.9765608,1
1834,2015-11-19,-1.1273813,-0.9949766,0
1835,2015-11-20,0.14608745,0.21746942,1
1836,2015-11-23,-1.10288,-0.9716494,0
1837,2015-11-24,0.82800573,0.8667112,1
1838,2015-11-25,0.9680027,0.9999997,1
1839,2015-11-27,-0.6957086,-0.583989,0
1840,2015-11-30,-1.1261392,-0.9937939,0
1841,2015-12-01,0.96780527,0.9998117,1
1842,2015-12-02,-1.1326343,-0.99997777,0
1843,2015-12-03,-1.1326555,-0.9999981,0
1844,2015-12-04,0.9444604,0.9775855,1
1845,2015-12-07,-1.1252631,-0.9929598,0
1846,2015-12-08,-1.1079704,-0.97649586,0
1847,2015-12-09,-1.1326575,-1.0,0
1848,2015-12-10,0.9626674,0.9949201,1
1849,2015-12-11,-1.1322592,-0.9996208,0
1850,2015-12-14,0.966602,0.99866617,1
1851,2015-12-15,0.96797276,0.9999712,1
1852,2015-12-16,0.8627824,0.8998214,1
1853,2015-12-17,-1.132653,-0.9999957,0
1854,2015-12-18,-1.132657,-0.9999995,0
1855,2015-12-21,0.9639688,0.99615914,1
1856,2015-12-22,0.86199856,0.89907515,1
1857,2015-12-23,0.7717519,0.8131529,1
1858,2015-12-24,-1.1204004,-0.9883302,0
1859,2015-12-28,-1.1306326,-0.99807215,0
1860,2015-12-29,0.96798205,0.99998003,1
1861,2015-12-30,-1.1326393,-0.9999826,0
1862,2015-12-31,-0.9929029,-0.86694217,0
1863,2016-01-04,-1.1163361,-0.98446065,0
1864,2016-01-05,0.9058599,0.9408347,1
1865,2016-01-06,-1.0725797,-0.94280106,0
1866,2016-01-07,-1.0343115,-0.9063666,0
1867,2016-01-08,-0.3743395,-0.27801943,0
1868,2016-01-11,0.9019254,0.9370887,1
1869,2016-01-12,0.96466446,0.9968214,1
1870,2016-01-13,-0.33597365,-0.241492,0
1871,2016-01-14,0.8073165,0.84701335,1
1872,2016-01-15,-1.1067798,-0.97536224,0
1873,2016-01-19,0.9401121,0.9734456,1
1874,2016-01-20,-1.1320962,-0.9994656,0
1875,2016-01-21,0.852264,0.88980705,1
1876,2016-01-22,0.9615937,0.9938978,1
1877,2016-01-25,-1.1309636,-0.99838716,0
1878,2016-01-26,0.87017184,0.9068568,1
1879,2016-01-27,-1.130393,-0.997844,0
1880,2016-01-28,0.9677822,0.9997898,1
1881,2016-01-29,0.9667376,0.9987953,1
1882,2016-02-01,-1.1326487,-0.99999166,0
1883,2016-02-02,-1.1310377,-0.99845773,0
1884,2016-02-03,0.9577833,0.99026996,1
1885,2016-02-04,0.9629173,0.995158,1
1886,2016-02-05,-1.1015528,-0.9703858,0
1887,2016-02-08,-1.130938,-0.9983629,0
1888,2016-02-09,-1.1288817,-0.9964051,0
1889,2016-02-10,-1.1325574,-0.99990463,0
1890,2016-02-11,-1.1314428,-0.9988434,0
1891,2016-02-12,0.944531,0.9776527,1
1892,2016-02-16,0.90025043,0.935494,1
1893,2016-02-17,0.95966375,0.99206036,1
1894,2016-02-18,-1.1278392,-0.9954126,0
1895,2016-02-19,-1.1177189,-0.98577726,0
1896,2016-02-22,0.9666074,0.99867123,1
1897,2016-02-23,-1.1314737,-0.9988729,0
1898,2016-02-24,0.74434245,0.7870569,1
1899,2016-02-25,0.955626,0.9882161,1
1900,2016-02-26,-1.1069088,-0.9754851,0
1901,2016-02-29,-1.132656,-0.99999857,0
1902,2016-03-01,0.9315823,0.96532446,1
1903,2016-03-02,0.775655,0.816869,1
1904,2016-03-03,-0.1478072,-0.062342227,1
1905,2016-03-04,0.9679197,0.99992067,1
1906,2016-03-07,0.9668785,0.9989293,1
1907,2016-03-08,-1.1326334,-0.99997705,0
1908,2016-03-09,0.91703755,0.95147675,1
1909,2016-03-10,-1.1325897,-0.9999354,0
1910,2016-03-11,0.96039486,0.9927564,1
1911,2016-03-14,0.9675085,0.9995292,1
1912,2016-03-15,0.90534526,0.9403447,1
1913,2016-03-16,0.9486856,0.9816082,1
1914,2016-03-17,0.9023747,0.9375165,1
1915,2016-03-18,0.96748894,0.9995106,1
1916,2016-03-21,0.94790745,0.9808674,1
1917,2016-03-22,-1.1326478,-0.9999907,0
1918,2016-03-23,-1.1309547,-0.9983789,0
1919,2016-03-24,0.9633763,0.995595,1
1920,2016-03-28,0.9676062,0.99962217,1
1921,2016-03-29,0.7563097,0.7984507,1
1922,2016-03-30,0.9679993,0.9999964,1
1923,2016-03-31,-1.086123,-0.95569533,0
1924,2016-04-01,0.9503173,0.9831618,1
1925,2016-04-04,-1.1325449,-0.99989265,0
1926,2016-04-05,-1.1209028,-0.98880845,0
1927,2016-04-06,0.932303,0.9660107,1
1928,2016-04-07,-1.1049814,-0.97365004,0
1929,2016-04-08,0.93392164,0.96755177,1
1930,2016-04-11,-0.94620836,-0.8224852,0
1931,2016-04-12,0.9581293,0.9905994,1
1932,2016-04-13,0.9654389,0.9975588,1
1933,2016-04-14,0.85912627,0.8963405,1
1934,2016-04-15,-1.1326572,-0.9999996,0
1935,2016-04-18,0.95884347,0.99127936,1
1936,2016-04-19,0.962962,0.9952005,1
1937,2016-04-20,0.96799403,0.9999915,1
1938,2016-04-21,-1.1309439,-0.99836844,0
1939,2016-04-22,0.967977,0.9999752,1
1940,2016-04-25,-1.1326575,-1.0,0
1941,2016-04-26,0.9628807,0.9951231,1
1942,2016-04-27,0.96752024,0.9995404,1
1943,2016-04-28,-1.1326574,-0.9999998,0
1944,2016-04-29,-0.9487555,-0.8249103,0
1945,2016-05-02,0.9332,0.9668647,1
1946,2016-05-03,-0.81526935,-0.6978206,0
1947,2016-05-04,-1.1326575,-0.99999994,0
1948,2016-05-05,0.9433863,0.9765629,1
1949,2016-05-06,0.934112,0.967733,1
1950,2016-05-09,-1.1286169,-0.99615294,0
1951,2016-05-10,0.9500335,0.98289156,1
1952,2016-05-11,-1.0815438,-0.95133555,0
1953,2016-05-12,0.9641441,0.996326,1
1954,2016-05-13,-1.1326575,-1.0,0
1955,2016-05-16,0.9648652,0.99701256,1
1956,2016-05-17,-1.128564,-0.99610263,0
1957,2016-05-18,-1.1313727,-0.99877673,0
1958,2016-05-19,-1.0287806,-0.9011007,0
1959,2016-05-20,0.94857734,0.98150516,1
1960,2016-05-23,-1.1326507,-0.99999356,0
1961,2016-05-24,0.9556751,0.98826283,1
1962,2016-05-25,0.94933826,0.98222965,1
1963,2016-05-26,-1.1237538,-0.99152285,0
1964,2016-05-27,-0.8861763,-0.7653298,1
1965,2016-05-31,-1.1185142,-0.98653436,0
1966,2016-06-01,0.8592324,0.8964415,1
1967,2016-06-02,0.96387106,0.99606603,1
1968,2016-06-03,-1.1232212,-0.99101573,0
1969,2016-06-06,0.9539404,0.98661125,1
1970,2016-06-07,-0.42630833,-0.327498,1
1971,2016-06-08,0.96231616,0.99458563,1
1972,2016-06-09,-1.0237346,-0.8962965,0
1973,2016-06-10,-1.0564753,-0.92746824,0
1974,2016-06-13,-1.1324037,-0.9997583,0
1975,2016-06-14,-1.1204418,-0.9883696,0
1976,2016-06-15,-1.1326537,-0.9999964,0
1977,2016-06-16,0.6800988,0.7258917,1
1978,2016-06-17,-1.1205546,-0.988477,0
1979,2016-06-20,0.9445656,0.9776857,1
1980,2016-06-21,0.9449356,0.97803795,1
1981,2016-06-22,-1.13173,-0.99911684,0
1982,2016-06-23,0.9677888,0.9997961,1
1983,2016-06-24,-1.1325569,-0.9999042,0
1984,2016-06-27,-1.1326469,-0.9999898,0
1985,2016-06-28,-0.6431196,-0.53392,1
1986,2016-06-29,0.8154769,0.8547827,1
1987,2016-06-30,0.9673399,0.99936867,1
1988,2016-07-01,0.96794623,0.99994594,1
